lat,lon,alt
0.552208618604773,0.6040404628880116,0.4751247725236887
0.522790771552806,0.5980356716262751,0.4854016445595164
0.4933340959590036,0.5920605959942645,0.49907393811963985
0.4638925153947473,0.5860776983795801,0.5160949878091614
0.4345201373820642,0.5800493297544732,0.5363414914449756
0.40527227848151726,0.5739371516721024,0.5596149985809156
0.3762065300301543,0.5677015557011108,0.5856448868687139
0.3473838988232749,0.5613010803373552,0.6140927659157072
0.31887005724229356,0.5546918305114826,0.6445582188114791
0.29073673680605794,0.5478269133735373,0.6765857645793893
0.2630632966839975,0.540655917527177,0.7096729011113396
0.23593849237230308,0.5331244833257864,0.7432790681991897
0.2094624563808261,0.5251740418097928,0.7768353544544091
0.18374887763964864,0.5167418421670441,0.8097547604332647
0.15892732263117526,0.5077614443791298,0.8414428230983972
0.135145569954988,0.49816392428199596,0.8713084038988974
0.11257172106455149,0.48788011502840745,0.8987744438187235
0.09139569526309577,0.4768442704183674,0.9232884935344821
0.07182951886052408,0.4649995372388719,0.9443328348141442
0.05410560303781209,0.45230549041308643,0.9614340201114686
0.03847204313759883,0.43874761630443593,0.9741716704487011
0.02518399512616548,0.42434794116579067,0.9821863866890865
0.014490573124591233,0.4091750195838112,0.9851866458144833
0.006617617483049842,0.3933504940368544,0.9829545714148438
0.0017480713129817138,0.3770489970190388,0.9753504860384901
3.183206738033295e-06,0.3604889960756429,0.9623161720619571
0.0014285866288578641,0.34391455581698505,0.9438767871772917
0.005988772983094082,0.3275711862346912,0.9201414003524526
0.013571463656999516,0.31168134386422075,0.8913021340884733
0.024000679721335183,0.2964252997117104,0.8576319189865629
0.037055159566016516,0.28193089125826876,0.8194808869446746
0.05248805791064132,0.26827248064184817,0.777271449736606
0.07004456331701797,0.25547691546830553,0.7314921301273465
0.08947551706401563,0.24353328260751655,0.6826902329944637
0.11054654229676647,0.23240357376465448,0.6314634638851935
0.13304316088079177,0.22203235590856457,0.5784506218057679
0.15677281774450108,0.21235454388389574,0.524321511482988
0.18156478855413027,0.20330109912381633,0.46976623739350387
0.20726879870310644,0.194802880060282,0.4154840570894791
0.2337529681772847,0.18679302468954073,0.36217198420649765
0.2609014949587669,0.1792082550795851,0.31051334147940324
0.288612329696874,0.17198943616397117,0.261166470581621
0.31679498048389504,0.1650816447227384,0.21475380813770784
